flow_id,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,packet_loss_percent,throughput_mbit_s,mean_delay_ms,mean_jitter_ms
1,2928257,2382818,545439,3080526364,2506724536,18.626746,9941.310731,16.620712,0.000243
2,2928257,2382818,545439,3080526364,2506724536,18.626746,9941.310731,16.620712,0.000243
3,2928257,2382818,545439,3080526364,2506724536,18.626746,9943.777595,16.619631,0.000243
4,2928257,2382818,545439,3080526364,2506724536,18.626746,9943.777595,16.619631,0.000243
