routing_strategy,scenario,scenario_name,seed,run_number,number_of_flows,total_tx_packets,total_rx_packets,total_lost_packets,packet_loss_percent,total_throughput_mbit_s,weighted_mean_delay_ms,weighted_mean_jitter_ms,jain_fairness_index
STATIC,7,Szenario 7 - Dynamischer Hotspot,1,1,4,3906248,2382812,1523436,38.999982,9943.987403,13.303347,0.003301,1.000000
