flow_id,tx_packets,rx_packets,lost_packets,tx_bytes,rx_bytes,packet_loss_percent,throughput_mbit_s,mean_delay_ms,mean_jitter_ms
1,11713030,9500253,2212777,12322107560,9994266156,18.891585,9973.426920,16.693186,0.000245
2,11713030,9500253,2212777,12322107560,9994266156,18.891585,9973.426920,16.693186,0.000245
3,11713030,9500253,2212777,12322107560,9994266156,18.891585,9973.426920,16.693186,0.000245
4,11713030,9500253,2212777,12322107560,9994266156,18.891585,9973.426920,16.693186,0.000245
