routing_strategy,scenario,scenario_name,seed,run_number,number_of_flows,total_tx_packets,total_rx_packets,total_lost_packets,packet_loss_percent,total_throughput_mbit_s,weighted_mean_delay_ms,weighted_mean_jitter_ms,jain_fairness_index
STANDARD,2,Szenario 2 - Mittlere Last,1,1,4,97656,97656,0,0.000000,409.316304,8.003372,0.000000,1.000000
