routing_strategy,scenario,scenario_name,seed,run_number,number_of_flows,total_tx_packets,total_rx_packets,total_lost_packets,packet_loss_percent,total_throughput_mbit_s,weighted_mean_delay_ms,weighted_mean_jitter_ms,jain_fairness_index
STANDARD,6,Szenario 6 - Asymmetrische Last,1,3,4,4394797,2382799,2011998,45.781364,9948.230654,13.173285,0.002418,0.896477
