routing_strategy,scenario,scenario_name,seed,run_number,number_of_flows,total_tx_packets,total_rx_packets,total_lost_packets,packet_loss_percent,total_throughput_mbit_s,weighted_mean_delay_ms,weighted_mean_jitter_ms,jain_fairness_index
STATIC,1,Szenario 1 - Baseline,1,1,1,24414,24414,0,0.000000,102.329076,8.003372,0.000000,1.000000
